,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,GIR_%,SG_P,SG_TTG,SG_T,POINTS,TOP 10,1ST,Year,MONEY,COUNTRY
1770,Keegan Bradley,82,70.741,300.0,64.57,69.58,-0.631,0.929,0.298,605,2,0,2016,899985,USA
1771,Kelly Kraft,63,71.333,289.8,60.36,67.42,0.185,-0.146,0.039,273,1,0,2016,403437,USA
1772,Ken Duke,58,71.88,280.2,64.18,59.26,-0.524,-0.21,-0.7340000000000001,309,2,0,2016,773025,USA
1773,Kevin Chappell,93,70.501,296.3,60.68,66.37,-0.31,1.08,0.77,1320,8,0,2016,4501050,USA
1774,Kevin Kisner,97,70.48899999999999,289.0,64.92,65.19,0.667,-0.11900000000000001,0.5479999999999999,436,6,1,2016,3424354,USA
1775,Kevin Na,96,70.298,279.6,65.3,66.73,0.07400000000000001,0.5529999999999999,0.627,400,8,0,2016,3441291,USA
1776,Kevin Streelman,82,71.054,289.1,64.37,69.17,-0.38299999999999995,0.447,0.064,1042,2,0,2016,1601177,USA
1777,Kyle Reifers,115,70.965,287.3,65.29,67.62,0.102,0.047,0.14800000000000002,1013,5,0,2016,1539578,USA
1778,Kyle Stanley,92,70.986,288.1,64.54,67.17,-0.131,0.272,0.141,501,0,0,2016,580734,USA
1779,Louis Oosthuizen,63,70.327,294.0,61.67,68.15,-0.021,0.857,0.836,1468,3,0,2016,2422079,RSA
1780,Lucas Glover,75,70.53399999999999,298.3,64.37,71.63,-0.192,0.764,0.5720000000000001,590,2,0,2016,948927,USA
1781,Luke Donald,81,70.918,282.9,56.69,64.61,0.14800000000000002,0.23,0.37799999999999995,1055,2,0,2016,1634515,ENG
1782,Luke Guthrie,57,71.416,289.3,55.53,63.13,0.40399999999999997,-0.847,-0.444,234,1,0,2016,427442,USA
1783,Luke List,79,70.75399999999999,306.9,50.98,67.17,-0.273,0.7090000000000001,0.436,481,2,0,2016,751001,USA
1784,Marc Leishman,89,70.554,295.0,60.55,65.31,0.252,0.258,0.51,923,2,0,2016,1566824,AUS
1785,Mark Hubbard,101,71.362,280.2,64.82,63.52,0.272,-0.48700000000000004,-0.21600000000000003,503,0,0,2016,642942,USA
1786,Mark Wilson,66,71.436,274.7,66.2,64.96,-0.155,-0.39899999999999997,-0.5539999999999999,225,0,0,2016,306866,USA
1787,Martin Laird,82,70.867,298.5,55.14,67.66,0.157,0.14,0.297,811,3,0,2016,1224680,SCO
1788,Martin Piller,59,71.813,286.6,58.97,64.33,0.562,-0.9620000000000001,-0.4,278,2,0,2016,570740,USA
1789,Matt Jones,83,71.223,294.8,57.55,63.96,-0.306,-0.071,-0.376,445,0,0,2016,712723,AUS
1790,Matt Kuchar,100,69.844,285.8,65.67,67.82,0.381,0.932,1.314,526,10,0,2016,3819678,USA
1791,Michael Kim,100,71.203,284.3,58.64,62.96,0.27699999999999997,-0.366,-0.08900000000000001,500,0,0,2016,664539,USA
1792,Michael Thompson,71,71.204,291.4,60.57,66.18,-0.213,0.141,-0.07200000000000001,340,1,0,2016,521983,USA
1793,Morgan Hoffmann,71,71.372,294.4,57.8,63.27,0.20800000000000002,-0.324,-0.11599999999999999,424,1,0,2016,717890,USA
1794,Nick Taylor,83,71.281,296.2,57.21,65.82,-0.154,0.086,-0.068,441,1,0,2016,628756,CAN
1795,Padraig Harrington,54,71.032,289.6,60.66,62.96,-0.342,0.275,-0.067,393,1,0,2016,654929,IRL
1796,Patrick Reed,105,70.17,297.4,55.96,64.65,0.28,0.746,1.026,1986,11,1,2016,5679575,USA
1797,Patrick Rodgers,89,70.833,300.5,57.74,69.22,-0.193,0.504,0.311,827,3,0,2016,1290336,USA
1798,Patton Kizzire,93,70.921,291.3,55.23,64.48,0.46,-0.077,0.382,760,5,0,2016,1468624,USA
1799,Paul Casey,77,69.95,295.2,64.67,70.8,0.11199999999999999,1.26,1.3719999999999999,1880,7,0,2016,3885560,ENG
1800,Peter Malnati,85,71.686,279.7,60.54,62.09,0.491,-1.143,-0.652,599,3,1,2016,1298945,USA
1801,Phil Mickelson,75,69.582,294.8,54.82,66.05,0.565,0.799,1.364,548,6,0,2016,4022628,USA
1802,Retief Goosen,55,70.581,288.8,56.4,62.73,0.462,0.151,0.613,380,0,0,2016,745735,RSA
1803,Rhein Gibson,58,72.086,297.5,52.45,68.11,-0.266,-0.44299999999999995,-0.708,113,0,0,2016,155578,AUS
1804,Rickie Fowler,80,70.118,301.6,58.69,69.26,0.153,1.224,1.3780000000000001,1607,8,0,2016,2713563,USA
1805,Ricky Barnes,97,70.78399999999999,287.6,54.27,65.77,0.386,-0.091,0.295,844,4,0,2016,1158800,USA
1806,Rob Oppenheim,67,71.435,281.2,55.28,63.58,-0.046,-0.276,-0.322,300,1,0,2016,462427,USA
1807,Robert Garrigus,69,70.848,303.3,53.91,69.32,-0.213,0.8440000000000001,0.632,558,3,0,2016,1024900,USA
1808,Robert Streb,87,71.223,294.7,57.48,66.2,-0.43200000000000005,0.555,0.122,594,1,0,2016,1003363,USA
1809,Roberto Castro,97,70.58800000000001,284.2,69.37,69.13,-0.257,0.8440000000000001,0.5870000000000001,448,4,0,2016,2520574,USA
1810,Rod Pampling,54,71.607,287.7,63.95,64.0,-0.475,0.049,-0.426,122,0,0,2016,142433,AUS
1811,Rory McIlroy,69,69.646,306.8,61.06,69.62,-0.207,1.8880000000000001,1.681,3120,8,2,2016,5790585,NIR
1812,Rory Sabbatini,57,72.45100000000001,287.6,62.18,64.3,-0.945,-0.45899999999999996,-1.403,143,0,0,2016,150236,RSA
1813,Russell Henley,76,70.558,295.6,63.15,68.27,0.193,0.366,0.56,726,4,0,2016,1228347,USA
1814,Russell Knox,92,70.319,285.8,68.51,69.73,-0.054000000000000006,0.56,0.506,992,4,2,2016,4885906,SCO
1815,Ryan Moore,86,70.317,283.2,66.52,65.78,0.35100000000000003,0.544,0.895,1336,9,1,2016,3701034,USA
1816,Ryan Palmer,86,70.229,304.7,57.88,67.83,-0.094,0.868,0.774,1545,3,0,2016,1794141,USA
1817,Sam Saunders,69,71.42699999999999,291.8,59.78,64.36,0.06,-0.293,-0.23199999999999998,324,2,0,2016,510079,USA
1818,Scott Brown,88,71.098,292.5,63.65,65.03,0.018000000000000002,0.125,0.14300000000000002,781,4,0,2016,1143452,USA
1819,Scott Langley,65,71.796,285.7,64.81,63.93,0.045,-0.639,-0.594,266,0,0,2016,380025,USA
1820,Scott Piercy,87,70.855,297.9,59.41,67.33,-0.28600000000000003,0.478,0.192,1497,3,0,2016,2905349,USA
1821,Scott Pinckney,87,71.524,296.8,63.05,69.02,-0.063,-0.262,-0.325,258,0,0,2016,332533,USA
1822,Scott Stallings,74,70.96600000000001,295.5,56.95,66.11,-0.29100000000000004,0.449,0.158,443,1,0,2016,697434,USA
1823,Sean O'Hair,89,70.67699999999999,302.2,58.84,67.17,0.20800000000000002,0.163,0.371,416,2,0,2016,1702713,USA
1824,Sergio Garcia,54,69.999,299.9,61.76,70.15,-0.38799999999999996,1.189,0.8009999999999999,1566,4,1,2016,3242156,ESP
1825,Seung-Yul Noh,85,71.061,295.3,49.12,64.54,0.17600000000000002,-0.149,0.026000000000000002,454,1,0,2016,661711,KOR
1826,Shane Lowry,57,70.64,298.7,61.85,64.51,0.06,0.491,0.551,615,2,0,2016,1585436,IRL
1827,Shawn Stefani,91,71.28699999999999,292.1,58.4,66.48,-0.336,0.191,-0.14400000000000002,481,1,0,2016,698102,USA
1828,Si Woo Kim,113,70.56,293.5,62.84,64.83,-0.109,0.608,0.499,534,5,1,2016,3086369,KOR
1829,Smylie Kaufman,91,71.015,299.0,52.91,66.29,0.134,0.188,0.322,1409,4,1,2016,2508174,USA
1830,Spencer Levin,104,70.92699999999999,281.3,67.79,66.33,0.008,0.23,0.23800000000000002,690,2,0,2016,1179882,USA
1831,Steve Marino,72,71.467,292.0,58.46,66.01,0.045,-0.503,-0.45799999999999996,429,2,0,2016,768200,USA
1832,Steve Stricker,53,69.99600000000001,278.0,63.23,63.0,0.62,0.10099999999999999,0.721,815,3,0,2016,1418647,USA
1833,Steve Wheatcroft,85,71.429,286.2,60.32,61.93,0.153,-0.375,-0.221,400,2,0,2016,601164,USA
1834,Steven Bowditch,71,74.262,288.9,43.02,54.46,0.131,-3.34,-3.2089999999999996,192,1,0,2016,458891,AUS
1835,Stewart Cink,61,70.846,296.9,58.4,70.4,-0.39799999999999996,0.45899999999999996,0.062,331,0,0,2016,437855,USA
1836,Stuart Appleby,71,70.95,282.7,62.24,61.43,0.20199999999999999,-0.025,0.17600000000000002,360,0,0,2016,500214,AUS
1837,Sung Kang,89,70.85600000000001,292.4,59.36,65.26,0.18600000000000003,-0.182,0.004,679,2,0,2016,979576,KOR
1838,Thomas Aiken,70,71.32600000000001,290.5,72.36,70.2,0.006,0.149,0.156,268,0,0,2016,347686,RSA
1839,Tim Wilkinson,72,70.704,279.3,62.36,64.71,0.336,0.225,0.561,426,1,0,2016,708623,NZL
1840,Tom Hoge,81,71.444,289.5,55.81,62.48,-0.069,-0.254,-0.32299999999999995,349,2,0,2016,561559,USA
1841,Tony Finau,95,70.797,312.2,52.48,65.09,-0.10800000000000001,0.226,0.11800000000000001,1314,2,1,2016,1814790,USA
1842,Troy Merritt,77,71.67399999999999,287.2,60.89,63.13,0.244,-0.608,-0.364,482,1,0,2016,922707,USA
1843,Tyler Aldridge,83,71.41199999999999,285.2,57.95,65.54,-0.129,-0.11,-0.24,384,0,0,2016,517738,USA
1844,Tyrone Van Aswegen,105,71.189,288.0,52.91,64.81,-0.078,0.024,-0.054000000000000006,658,2,0,2016,1025632,RSA
1845,Vaughn Taylor,72,71.028,287.0,61.59,64.43,-0.424,0.457,0.033,1006,1,1,2016,1640750,USA
1846,Vijay Singh,72,71.057,289.8,56.73,62.73,-0.09300000000000001,0.222,0.128,646,2,0,2016,1210104,FIJ
1847,Webb Simpson,70,70.359,286.3,62.17,67.14,-0.48200000000000004,1.149,0.667,750,2,0,2016,1450355,USA
1848,Wes Roach,59,71.7,294.7,60.99,63.23,0.299,-0.615,-0.316,241,0,0,2016,342098,USA
1849,Whee Kim,82,71.472,287.6,63.48,65.74,-0.21899999999999997,0.01,-0.209,444,2,0,2016,682662,KOR
1850,Will MacKenzie,84,71.402,285.6,60.81,66.39,-0.479,0.17600000000000002,-0.304,317,1,0,2016,416033,USA
1851,William McGirt,98,70.393,287.6,65.28,67.35,0.36,0.598,0.958,432,7,1,2016,3614972,USA
1852,Willy Wilcox,67,71.055,292.9,59.34,63.42,-0.027000000000000003,-0.062,-0.08900000000000001,399,2,0,2016,676841,USA
1853,Zac Blair,99,71.49,275.3,69.86,62.34,0.195,-0.565,-0.37,557,2,0,2016,903459,USA
1854,Zach Johnson,90,70.36399999999999,280.1,65.23,64.53,0.395,0.214,0.609,1071,5,0,2016,1718703,USA
1855,�?ngel Cabrera,62,72.175,294.6,58.06,63.08,-0.35200000000000004,-0.708,-1.061,187,0,0,2016,277118,ARG
1856,Aaron Baddeley,61,71.483,292.6,52.25,62.57,0.044000000000000004,-0.21600000000000003,-0.172,325,2,0,2017,755356,AUS
1857,Adam Hadwin,98,70.583,290.7,62.85,64.89,0.47,0.17,0.64,362,5,1,2017,3455012,CAN
1858,Adam Scott,58,69.99600000000001,306.1,55.99,66.87,0.055999999999999994,1.01,1.0659999999999998,642,4,0,2017,1695144,AUS
1859,Alex Cejka,85,71.461,282.1,67.19,66.45,-0.359,-0.09300000000000001,-0.452,276,1,0,2017,618171,GER
1860,Andres Gonzales,73,71.112,299.2,55.75,67.71,0.023,-0.003,0.02,226,1,0,2017,422078,USA
1861,Andrew Loupe,55,72.803,311.3,45.93,59.83,-0.242,-1.175,-1.416,105,1,0,2017,273070,USA
1862,Anirban Lahiri,72,70.79899999999999,297.0,59.82,63.43,-0.336,0.149,-0.18600000000000003,989,3,0,2017,1944289,IND
1863,Ben Crane,86,71.09100000000001,278.5,67.97,65.68,-0.155,-0.068,-0.223,281,1,0,2017,618483,USA
1864,Ben Martin,86,70.954,291.7,63.67,66.6,-0.044000000000000004,0.20800000000000002,0.163,378,2,0,2017,850319,USA
1865,Bill Haas,92,70.01100000000001,292.3,58.05,67.28,0.005,0.759,0.763,1260,4,0,2017,2842173,USA
1866,Billy Horschel,88,70.832,299.5,59.8,68.19,0.165,-0.027999999999999997,0.138,1086,4,1,2017,2697960,USA
1867,Billy Hurley III,80,71.176,276.9,60.57,63.61,0.374,-0.263,0.11,333,1,0,2017,719579,USA
1868,Blayne Barber,77,71.163,291.2,61.62,67.61,0.402,-0.389,0.013000000000000001,381,1,0,2017,823082,USA
1869,Boo Weekley,75,71.476,289.9,71.67,68.65,-0.9540000000000001,0.63,-0.32299999999999995,173,1,0,2017,416929,USA
1870,Brad Fritsch,56,71.855,288.3,56.4,64.21,-0.596,-0.122,-0.7190000000000001,74,0,0,2017,166440,CAN
1871,Branden Grace,70,70.862,290.6,58.19,66.2,-0.21,0.493,0.28300000000000003,640,2,0,2017,1315054,RSA
1872,Brandon Hagy,85,70.875,312.7,52.46,64.5,0.109,0.184,0.293,419,1,0,2017,861227,USA
1873,Brandt Snedeker,53,70.055,280.8,61.98,66.06,0.39899999999999997,0.46299999999999997,0.862,663,4,0,2017,1625806,USA
1874,Brendan Steele,89,70.503,299.9,62.28,67.29,-0.11900000000000001,0.889,0.77,1292,4,1,2017,2907095,USA
1875,Brett Drewitt,57,72.13,286.4,60.73,64.78,-0.457,-0.578,-1.035,95,0,0,2017,184388,AUS
1876,Brett Stegmaier,78,72.115,288.7,64.66,66.74,-0.514,-0.7509999999999999,-1.265,131,0,0,2017,271031,USA
1877,Brian Campbell,55,71.92399999999999,296.0,58.2,63.29,0.385,-0.812,-0.428,132,0,0,2017,237537,USA
1878,Brian Gay,82,70.585,278.7,65.47,63.53,0.451,-0.168,0.282,426,3,0,2017,942372,USA
1879,Brian Harman,104,70.402,289.6,62.07,63.19,0.568,0.013000000000000001,0.581,364,7,1,2017,4396470,USA
1880,Brian Stuard,93,71.72,272.3,71.49,63.59,-0.047,-0.29600000000000004,-0.34299999999999997,285,0,0,2017,588806,USA
1881,Brooks Koepka,88,69.847,310.5,54.14,62.28,0.505,0.45,0.9540000000000001,1040,7,1,2017,5612397,USA
1882,Bryce Molder,74,71.817,277.0,57.6,61.79,0.38299999999999995,-1.229,-0.846,109,0,0,2017,216892,USA
1883,Bryson DeChambeau,91,70.866,299.1,58.04,65.77,-0.18,0.423,0.243,1017,2,1,2017,1817054,USA
1884,Bubba Watson,71,71.175,305.6,59.58,63.02,-0.171,0.287,0.11599999999999999,658,4,0,2017,1223129,USA
1885,Bud Cauley,92,70.432,296.0,59.83,67.38,-0.27399999999999997,0.835,0.561,816,5,0,2017,1553685,USA
1886,Byeong Hun An,77,70.887,299.9,56.76,64.52,-0.392,1.0090000000000001,0.617,468,3,0,2017,1236090,KOR
1887,C.T. Pan,88,71.109,287.1,63.68,67.53,-0.023,-0.062,-0.084,594,3,0,2017,1267649,TPE
1888,Cameron Percy,71,71.03,292.5,60.18,69.91,-0.205,0.12300000000000001,-0.08199999999999999,291,1,0,2017,623694,AUS
1889,Cameron Smith,86,70.90899999999999,292.6,56.26,63.14,0.084,0.418,0.502,1065,4,1,2017,2123216,AUS
1890,Cameron Tringale,89,71.343,280.9,58.15,64.39,0.125,-0.265,-0.14,337,3,0,2017,792814,USA
1891,Camilo Villegas,76,70.881,288.7,54.37,61.88,0.4,-0.182,0.218,542,2,0,2017,971420,COL
1892,Chad Campbell,97,70.509,285.6,67.21,69.07,-0.28600000000000003,0.691,0.405,630,3,0,2017,1329941,USA
1893,Chad Collins,66,71.77,281.4,59.31,60.93,0.079,-0.5329999999999999,-0.45399999999999996,305,2,0,2017,693743,USA
1894,Charl Schwartzel,63,70.211,298.4,53.59,61.69,0.22,0.583,0.8029999999999999,1081,3,0,2017,2156036,RSA
1895,Charles Howell III,86,70.37100000000001,296.9,54.72,67.01,0.172,0.32,0.49200000000000005,1134,5,0,2017,2606383,USA
1896,Charley Hoffman,112,70.351,298.3,57.72,66.13,-0.059000000000000004,0.8390000000000001,0.78,473,7,0,2017,4161008,USA
1897,Chez Reavie,98,70.244,284.8,70.53,66.91,0.391,0.371,0.762,1151,4,0,2017,1819207,USA
1898,Chris Kirk,89,71.255,287.0,63.93,66.73,-0.07400000000000001,-0.155,-0.228,562,3,0,2017,1216047,USA
1899,Chris Stroud,67,70.815,286.8,65.7,66.2,-0.126,0.139,0.013000000000000001,627,3,1,2017,1308445,USA
1900,Cody Gribble,79,71.581,297.2,54.77,62.7,0.461,-0.985,-0.524,614,2,1,2017,1305554,USA
1901,D.A. Points,68,71.315,278.1,65.83,66.83,-0.478,0.071,-0.406,457,1,1,2017,893700,USA
1902,Daniel Berger,91,70.12100000000001,296.5,60.02,66.93,0.20199999999999999,0.83,1.032,556,6,1,2017,4287161,USA
1903,Daniel Summerhays,100,71.197,286.9,62.69,63.02,0.195,-0.049,0.146,348,1,0,2017,826124,USA
1904,Danny Lee,93,70.86,291.1,62.72,66.1,0.247,0.078,0.325,697,4,0,2017,1611331,NZL
1905,David Hearn,93,71.107,281.0,66.75,64.71,-0.052000000000000005,-0.044000000000000004,-0.096,359,2,0,2017,800710,CAN
1906,David Lingmerth,79,70.755,289.8,62.12,62.83,0.46799999999999997,-0.095,0.373,546,1,0,2017,1070754,SWE
1907,Derek Fathauer,81,71.568,286.5,55.49,62.81,0.094,-0.74,-0.647,408,2,0,2017,898491,USA
1908,Dominic Bozzelli,69,71.49,294.4,56.57,61.97,-0.033,-0.41700000000000004,-0.449,394,3,0,2017,868519,USA
1909,Dustin Johnson,77,69.54899999999999,314.4,56.44,69.61,0.1,1.8719999999999999,1.972,1720,8,4,2017,8732193,USA
1910,Emiliano Grillo,90,70.798,293.0,65.29,67.06,-0.146,0.6,0.455,812,2,0,2017,1567015,ARG
1911,Ernie Els,52,72.179,283.6,54.48,56.6,0.35,-1.036,-0.685,50,0,0,2017,155926,RSA
1912,Fabián Gómez,61,71.61,285.1,61.81,64.69,-0.006,-0.402,-0.40700000000000003,168,0,0,2017,332352,ARG
1913,Francesco Molinari,75,69.80199999999999,291.9,69.8,67.22,-0.017,1.436,1.4180000000000001,1247,5,0,2017,2875850,ITA
1914,Gary Woodland,94,70.482,306.9,58.9,69.35,-0.359,1.051,0.6920000000000001,321,5,0,2017,2980225,USA
1915,Geoff Ogilvy,80,71.056,286.5,62.59,65.51,0.043,-0.195,-0.152,450,1,0,2017,867249,AUS
1916,Gonzalo Fernandez-Castaño,63,71.484,292.1,53.26,62.2,0.489,-0.5670000000000001,-0.078,118,0,0,2017,258162,ESP
1917,Graeme McDowell,56,70.62899999999999,279.0,69.15,62.55,0.599,-0.027000000000000003,0.5720000000000001,331,0,0,2017,639770,NIR
1918,Graham DeLaet,82,70.376,301.1,63.68,68.57,0.29100000000000004,0.47700000000000004,0.768,650,6,0,2017,1603666,CAN
1919,Grayson Murray,94,71.064,308.2,56.01,63.95,-0.08199999999999999,0.146,0.064,816,2,1,2017,1468728,USA
1920,Greg Chalmers,75,71.758,278.0,59.8,59.86,0.316,-0.85,-0.5329999999999999,156,0,0,2017,344631,AUS
1921,Harold Varner III,101,70.96600000000001,302.4,59.61,67.68,-0.402,0.511,0.109,574,1,0,2017,918779,USA
1922,Harris English,84,70.848,301.2,49.8,63.73,0.37200000000000005,-0.355,0.017,397,2,0,2017,864959,USA
1923,Hideki Matsuyama,83,69.624,302.9,57.61,69.14,-0.41,1.469,1.058,1093,7,3,2017,8380570,JPN
1924,Hudson Swafford,94,70.618,305.1,60.27,68.21,-0.005,0.319,0.314,1244,4,1,2017,2246090,USA
1925,Hunter Mahan,73,71.811,294.5,63.4,64.55,0.268,-0.8370000000000001,-0.568,130,0,0,2017,277235,USA
1926,Ian Poulter,72,70.045,283.5,62.55,64.46,0.025,0.9109999999999999,0.9359999999999999,985,2,0,2017,2098346,ENG
1927,J.B. Holmes,83,70.66,306.4,49.75,62.19,-0.11599999999999999,0.637,0.521,543,2,0,2017,1353584,USA
1928,J.J. Henry,92,71.164,294.1,62.58,69.44,-0.43,0.258,-0.172,365,2,0,2017,734874,USA
1929,J.J. Spaun,92,70.999,291.5,65.11,67.12,-0.027000000000000003,-0.045,-0.07200000000000001,541,3,0,2017,1122611,USA
1930,J.T. Poston,95,70.982,294.8,59.24,65.69,-0.099,0.17800000000000002,0.079,340,1,0,2017,662565,USA
1931,James Hahn,96,70.925,293.9,63.14,66.09,0.036000000000000004,0.223,0.26,801,4,0,2017,1841314,USA
1932,Jamie Lovemark,98,70.391,304.5,56.54,65.94,-0.037000000000000005,0.746,0.7090000000000001,919,4,0,2017,1886972,USA
1933,Jason Bohn,75,72.133,275.9,63.67,63.15,-0.133,-1.0070000000000001,-1.141,73,0,0,2017,165910,USA
1934,Jason Day,71,70.115,306.3,53.73,63.98,0.345,0.765,1.109,514,5,0,2017,2978181,AUS
1935,Jason Dufner,89,70.259,294.5,63.3,67.15,0.053,0.682,0.7340000000000001,287,2,1,2017,3310341,USA
1936,Jason Kokrak,95,70.961,305.7,59.26,66.97,-0.491,0.565,0.073,649,1,0,2017,1173708,USA
1937,Jhonattan Vegas,95,71.054,300.8,57.28,65.91,-0.381,0.555,0.174,384,4,1,2017,2944738,VEN
1938,Jim Furyk,54,71.071,270.1,70.75,65.72,0.087,-0.11,-0.023,232,1,0,2017,558097,USA
1939,Jim Herman,77,70.931,292.5,69.02,68.07,-0.127,0.495,0.368,565,2,0,2017,1205632,USA
1940,Jimmy Walker,68,71.155,295.7,55.97,63.75,0.157,0.19699999999999998,0.355,439,1,0,2017,1101162,USA
1941,John Huh,92,70.851,287.1,64.09,65.78,0.124,-0.026000000000000002,0.099,382,2,0,2017,767575,USA
1942,Johnson Wagner,71,71.429,288.1,63.18,66.93,0.12,-0.456,-0.336,321,2,0,2017,685306,USA
1943,Jon Rahm,90,69.561,305.8,58.61,68.79,0.28300000000000003,1.588,1.871,1620,11,1,2017,6123248,ESP
1944,Jonas Blixt,74,71.283,288.8,60.1,61.51,0.536,-0.877,-0.341,631,1,1,2017,1408288,SWE
1945,Jonathan Randolph,68,71.642,287.2,62.67,62.71,-0.12,-0.386,-0.506,221,1,0,2017,511032,USA
1946,Jordan Spieth,85,68.846,295.0,59.48,69.97,0.33899999999999997,1.649,1.9880000000000002,2340,12,3,2017,9433033,USA
1947,Julián Etulain,68,71.33800000000001,293.5,63.34,66.75,0.078,-0.385,-0.307,220,1,0,2017,448214,ARG
1948,Justin Rose,66,69.699,300.4,58.48,68.19,-0.062,1.331,1.268,1080,8,0,2017,4245308,ENG
1949,Justin Thomas,86,69.359,309.3,54.09,67.33,0.308,1.4169999999999998,1.724,3000,12,5,2017,9921560,USA
1950,K.J. Choi,72,71.618,282.2,66.23,63.05,0.17600000000000002,-0.439,-0.264,143,0,0,2017,292716,KOR
1951,Keegan Bradley,104,70.437,299.4,66.23,68.93,-0.163,0.792,0.629,1029,5,0,2017,1940478,USA
1952,Kelly Kraft,75,71.491,291.9,60.06,63.15,-0.157,-0.524,-0.6809999999999999,684,3,0,2017,1638045,USA
1953,Ken Duke,77,72.078,274.2,68.62,63.69,-0.452,-0.435,-0.887,98,0,0,2017,225907,USA
1954,Kevin Chappell,95,70.779,304.7,57.61,65.05,-0.361,0.82,0.45899999999999996,352,5,1,2017,3149615,USA
1955,Kevin Kisner,105,70.294,288.7,67.0,66.43,0.45399999999999996,0.6940000000000001,1.148,901,8,1,2017,4766936,USA
1956,Kevin Na,86,70.399,283.6,60.46,65.46,0.12,0.635,0.755,1073,5,0,2017,1728351,USA
1957,Kevin Streelman,90,70.873,294.0,66.01,66.67,-0.281,0.45,0.16899999999999998,617,2,0,2017,1313327,USA
1958,Kevin Tway,96,70.868,309.2,52.48,64.71,0.261,0.172,0.433,740,3,0,2017,1472613,USA
1959,Kyle Reifers,96,71.587,286.1,65.15,65.97,-0.276,-0.14300000000000002,-0.418,241,0,0,2017,454570,USA
1960,Kyle Stanley,104,69.98899999999999,296.5,68.55,70.39,-0.309,1.2590000000000001,0.951,366,5,1,2017,3402106,USA
1961,Louis Oosthuizen,69,70.22,295.2,59.98,65.13,0.439,0.74,1.179,1321,4,0,2017,3105422,RSA
1962,Lucas Glover,93,70.139,298.1,65.31,70.08,-0.048,0.98,0.9329999999999999,1085,4,0,2017,1955822,USA
1963,Luke Donald,50,70.831,278.5,56.5,61.92,0.7040000000000001,-0.657,0.047,456,1,0,2017,958850,ENG
1964,Luke List,102,70.428,311.5,55.63,69.1,-0.426,1.117,0.691,1011,3,0,2017,1813219,USA
1965,Mackenzie Hughes,106,71.044,294.3,59.63,64.74,0.49200000000000005,-0.32,0.172,1257,2,1,2017,2355553,CAN
1966,Marc Leishman,94,69.468,298.1,57.64,67.38,0.353,1.071,1.4240000000000002,1441,7,2,2017,5866391,AUS
1967,Mark Anderson,54,71.5,283.8,59.97,65.6,-0.016,-0.309,-0.325,98,1,0,2017,188806,USA
1968,Mark Hubbard,81,71.87100000000001,282.7,60.41,65.39,-0.2,-0.502,-0.7020000000000001,124,0,0,2017,267968,USA
1969,Martin Flores,88,70.885,300.6,52.79,70.64,0.242,-0.257,-0.015,461,2,0,2017,830057,USA
1970,Martin Laird,83,70.45,296.1,64.82,65.61,0.221,0.59,0.8109999999999999,937,5,0,2017,1759706,SCO
1971,Matt Every,76,72.671,297.7,48.41,60.16,-0.272,-1.182,-1.454,175,0,0,2017,351412,USA
1972,Matt Jones,64,70.719,302.6,57.09,63.1,0.17,0.10800000000000001,0.278,248,0,0,2017,510622,AUS
1973,Matt Kuchar,95,69.806,285.1,65.36,66.6,0.264,0.8420000000000001,1.1059999999999999,648,9,0,2017,4282489,USA
1974,Michael Kim,94,70.707,289.6,59.71,65.68,0.22899999999999998,0.017,0.247,483,1,0,2017,1018204,USA
1975,Michael Thompson,60,71.207,284.8,61.72,63.69,0.84,-1.013,-0.17300000000000001,278,1,0,2017,568991,USA
1976,Miguel Angel Carballo,63,72.363,288.1,63.61,64.91,-0.32,-1.038,-1.358,81,0,0,2017,186623,ARG
1977,Morgan Hoffmann,92,71.107,293.9,60.39,63.57,0.078,-0.138,-0.06,632,1,0,2017,1278568,USA
1978,Nicholas Lindheim,58,72.205,287.1,56.19,65.67,0.336,-1.621,-1.285,93,0,0,2017,175107,USA
1979,Nick Taylor,97,70.817,291.6,61.66,66.14,-0.191,0.342,0.151,554,4,0,2017,1255259,CAN
1980,Nick Watney,75,70.685,300.9,55.67,66.43,-0.113,0.284,0.171,386,1,0,2017,824162,USA
1981,Ollie Schniederjans,92,70.704,300.7,51.89,66.03,-0.019,0.402,0.38299999999999995,897,5,0,2017,1935669,USA
1982,Pat Perez,93,70.25,290.6,61.46,66.04,0.342,0.535,0.877,596,6,1,2017,4361400,USA
1983,Patrick Cantlay,52,69.971,298.9,61.47,69.21,0.159,1.111,1.2690000000000001,296,4,0,2017,2049632,USA
1984,Patrick Reed,107,70.453,295.3,56.52,62.09,0.536,0.35600000000000004,0.893,416,4,0,2017,3055111,USA
1985,Patrick Rodgers,76,71.432,306.3,52.9,65.84,-0.066,-0.65,-0.716,649,3,0,2017,1346322,USA
1986,Patton Kizzire,84,71.598,293.0,52.54,63.52,-0.10300000000000001,-0.475,-0.578,519,3,0,2017,1110395,USA
1987,Paul Casey,94,69.469,297.0,63.46,69.96,0.138,1.399,1.537,920,9,0,2017,3906974,ENG
